sequenceId,itemPosition,Whale,Coda,Ornamentation,Synchrony,Duration,TimeDelta
63,4,1,3,0,0,0.380725,2.144541699999536
63,5,1,6,0,1,0.477284,4.906658300000345
63,6,2,6,0,1,0.328859,0.28510000000096625
63,7,1,6,0,1,0.5027834,4.972799999999552
63,8,2,6,0,1,0.340278,0.5997000000006665
63,9,1,6,0,1,0.486575,5.165899999999965
63,10,2,6,0,1,0.3173096,0.10509999999885622
64,0,1,6,0,0,0.480025,0.0
64,1,1,6,1,0,0.4970166,5.015699999999924
64,2,1,3,0,0,0.3923084,6.004666599998018
65,0,1,6,0,0,0.5105917,0.0
65,1,1,6,0,0,0.5006832999999999,5.352999999999156
66,0,2,8,0,0,0.458175,0.0
66,1,2,8,0,0,0.43425,0.45817499999975553
66,2,2,8,0,0,0.4473667,0.4342500000002474
66,3,2,8,1,0,0.4607166,0.4473667000002024
66,4,2,1,0,0,0.23495,0.552966600000218
66,5,2,3,0,0,0.4037675,5.836483400000361
66,6,2,3,0,1,0.388171,3.939300000000003
66,7,1,6,0,1,0.4984416,1.4110000000000582
66,8,2,6,1,1,0.4879819999999999,3.158400000000256
66,9,1,3,0,1,0.3791333,0.8436332999990555
66,10,2,3,1,1,0.3787774,2.613966700000674
66,11,1,3,0,1,0.3705665999999999,0.45507499999985157
66,12,1,3,1,0,0.3584916,1.5973249999988184
66,13,1,3,1,0,0.3455666,1.1380500000013853
66,14,1,3,0,1,0.368175,1.2528829999992013
66,15,2,5,0,1,0.8045703000000001,2.454666999999972
66,16,1,5,0,1,0.8372,0.23580000000038126
66,17,1,5,0,1,0.7987833999999999,3.3847999999998137
66,18,2,5,0,1,0.8229488,2.9979999999995925
66,19,1,1,0,1,0.4966583,0.010099999999511056
66,20,1,1,0,0,0.3161833,0.49665830000049027
66,21,1,5,0,0,0.828525,2.881341700000121
66,22,1,1,0,0,0.5032167000000001,3.260200000000623
66,23,1,1,0,0,0.3212083,0.5032166999990295
66,24,1,1,0,0,0.4808666,2.996983300001375
66,25,1,1,0,0,0.3039917,0.48086660000080883
66,26,1,3,0,1,0.3936,3.2794333999991068
66,27,2,5,1,1,0.7668961,0.26419999999961874
66,28,1,3,0,1,0.4157666,3.5705500000003667
66,29,2,6,0,1,0.5546017000000001,0.07495000000017171
66,30,2,6,0,1,0.546977,4.232499999998254
66,31,1,0,0,1,0.410813,0.16040000000066357
66,32,1,1,0,0,0.2874017,0.41081300000041665
66,33,1,0,0,1,0.44825,3.4759869999998045
66,34,2,5,0,1,0.8301075,0.2180000000007567
66,35,1,1,0,1,0.3239583,0.23024999999870488
66,36,2,1,0,0,0.5151043,3.7475500000000466
66,37,2,1,0,0,0.3194629,0.5151043000005302
66,38,2,5,0,0,1.3124049999999998,5.585695699999633
66,39,2,2,0,1,1.1087558,3.621000000001004
66,40,1,5,1,1,1.1649,0.719199999999546
66,41,2,5,0,1,1.2876381,4.148600000000442
66,42,1,5,0,1,1.161175,0.5059999999994034
66,43,2,5,0,1,1.3158694999999998,3.8989999999994325
66,44,1,5,1,0,1.1399583,0.8567000000002736
66,45,1,4,1,1,0.735225,4.771133399999599
66,46,3,3,1,0,0.4012312,0.6731706000009581
66,47,3,3,1,0,0.3898834,3.530520999998771
66,48,3,3,0,1,0.3813667,2.08171670000047
66,49,1,5,1,1,1.13155,5.081858300000022
66,50,3,4,0,1,0.6168599,1.6598240000002988
66,51,2,5,0,0,1.1096155,0.42447600000014063
66,52,2,5,1,1,1.1253498,2.977899999999863
66,53,3,4,0,0,0.6152012,0.4359958999993978
66,54,3,5,1,1,1.0302692,3.1454041000015422
66,55,2,4,0,0,0.6527194,0.5631964999975025
66,56,2,5,0,1,1.1393673999999998,3.826103500001409
66,57,3,5,0,1,1.0433136,0.2602000000006228
66,58,1,5,0,1,1.25605,2.4077999999990425
66,59,3,5,0,1,1.1539673,4.042300000000978
66,60,1,5,0,1,1.19745,0.2547999999987951
66,61,1,5,1,1,1.2336584000000002,3.7157999999999447
66,62,3,4,0,1,0.6891164999999999,0.9867667000016809
66,63,1,5,1,1,1.2559916999999998,2.9857332999999926
66,64,3,4,0,1,0.6865777,1.0656110999989323
66,65,1,5,1,1,1.24645,2.8859888999995746
66,66,3,4,0,1,0.6992289,1.3537923000003502
66,67,1,5,0,1,1.2547750000000002,2.9614077000005636
66,68,3,5,1,0,1.1668047,1.3974999999991269
66,69,3,4,1,0,0.7163503999999999,4.4782919000008405
66,70,1,5,0,1,1.2448,4.246208099999421
66,71,3,4,1,1,0.7117872,0.3135765999995783
66,72,1,2,0,1,1.0465334,3.8956234000015684
66,73,3,1,0,1,0.8446509,0.3953000000001339
66,74,1,1,0,1,0.4228583,0.65123339999991
66,75,3,1,1,1,0.3008205,0.193417499998759
66,76,1,4,0,0,0.7302,4.753665800000817
66,77,1,1,0,0,0.394875,0.730199999999968
66,78,1,2,0,1,0.9758071,4.0262832999997045
66,79,3,0,0,1,0.8376665999999999,0.5344999999997526
66,80,1,1,1,0,0.3044679,0.4413070999999036
66,81,3,0,0,1,0.460937,0.44156719999955385
66,82,1,2,0,0,0.9377834,4.069125699999859
66,83,1,1,0,0,0.2269,0.937783400000626
66,84,1,1,1,0,0.3105915999999999,0.22689999999965949
66,85,3,5,0,1,1.1197735,4.958016600001429
66,86,1,5,0,1,1.0961417,0.28769999999894935
66,87,1,5,0,1,1.121675,5.723200000000361
66,88,3,11,0,1,0.2592906,6.617700000000696
66,89,1,5,0,1,1.0168334,0.20269999999982247
66,90,3,8,0,1,0.2027853999999999,0.056590600001072744
66,91,3,3,0,0,0.1246669999999999,0.202785399998902
66,92,3,1,0,0,0.1534014,0.12466700000004494
66,93,3,1,0,0,0.2264885999999999,0.15340139999898383
66,94,3,1,0,1,0.2035324,0.22648860000117566
66,95,1,5,0,1,0.9860084,3.1371669999989535
66,96,3,11,0,0,0.2431012,3.767700000000332
66,97,3,8,0,0,0.2021438,0.24310119999972812
66,98,3,3,0,0,0.1189755999999999,0.20214379999924859
66,99,3,0,0,1,0.0699381,0.11897560000033991
66,100,1,5,1,1,1.011075,0.06987939999999071
66,101,3,1,1,0,0.2229118,0.04347820000111824
66,102,1,5,0,1,1.002025,3.532621799999106
66,103,3,5,0,1,1.1539931,2.9294000000008964
66,104,1,5,0,1,0.9974917,1.0942999999988388
66,105,3,5,0,1,1.0827715000000002,2.6621000000013737
66,106,1,5,0,0,1.0103417,1.1338999999989028
67,0,1,3,1,1,0.4005083,0.0
67,1,2,3,0,1,0.3756748,6.324246500000299
67,2,1,6,0,0,0.4940916999999999,0.6714700999982597
67,3,1,6,1,0,0.4652186,4.307400000001508
67,4,2,3,0,1,0.3937735,0.5811181999997643
67,5,1,6,0,1,0.4718501,3.698281799999677
67,6,2,3,1,0,0.3381942,0.4969999999993888
67,7,1,6,1,1,0.46625,2.878499999998894
67,8,2,3,0,1,0.3824004,0.6671031000005314
67,9,1,6,1,1,0.4618,1.537396899999294
67,10,2,3,0,1,0.3786959,0.9188350000003993
67,11,1,3,1,0,0.3107166999999999,0.5113650000021153
67,12,2,3,0,1,0.3861375999999999,0.9713396999977704
67,13,1,3,0,1,0.3173667,0.18296030000055907
67,14,2,3,1,0,0.3049713,0.7034700000003795
67,15,1,5,0,1,0.8057832999999999,2.9782300000006217
67,16,2,2,1,1,0.6379901,0.1389999999992142
67,17,1,5,0,1,0.7898834,3.6154999999998836
67,18,2,5,0,1,0.8381396999999999,0.14029999999911524
67,19,1,1,0,1,0.4558333,3.6921000000002095
67,20,2,1,0,1,0.5083553000000001,0.12850000000253203
67,21,1,1,0,1,0.2849333,0.3273332999997365
67,22,2,1,0,1,0.3035304,0.18102199999702862
67,23,2,2,0,1,0.6717198,3.133244700002251
67,24,1,5,1,1,0.7728752,0.18179999999847496
68,0,1,5,0,1,1.23535,0.0
68,1,2,5,0,1,1.2356913,3.619800000000396
68,2,1,5,0,1,1.2256084,0.2745000000031723
68,3,1,5,0,1,1.24035,3.9552999999978056
68,4,2,5,0,1,1.2073204999999998,0.31669999999940046
68,5,1,5,0,1,1.2427417,3.8831000000027416
68,6,2,5,0,1,1.1625578,0.5165999999990163
68,7,1,5,0,1,1.2671333,3.8667999999997846
68,8,2,5,0,1,1.1464804999999998,0.7098000000005413
68,9,1,5,0,1,1.2538833,3.879899999999907
68,10,2,5,0,1,1.219326,6.58259999999791
68,11,1,5,0,0,1.254825,0.7969000000011874
68,12,1,5,0,1,1.2556883,3.6952999999994063
68,13,2,1,0,1,0.8555944,0.2592000000004191
68,14,2,1,0,1,0.3103991,0.8555943999999727
68,15,1,5,1,1,1.2605083,2.9608055999997305
68,16,2,4,0,1,0.7169844999999999,1.3927325000004203
68,17,1,5,0,1,1.269425,3.4669675000004645
68,18,2,1,0,0,0.8556143,0.3833999999988009
68,19,2,1,0,1,0.3201325,0.855614300002344
68,20,1,5,0,1,1.2473417,3.0388856999998097
68,21,2,5,0,1,1.2128291,0.11949999999706051
68,22,1,5,1,1,1.2642084,3.6473000000005413
68,23,2,4,0,1,0.7527311000000001,0.8561669000009715
68,24,1,5,0,1,1.2613,3.133933100001741
68,25,3,5,0,0,1.2592612,8.263299999998708
68,26,3,4,0,0,0.8422000000000001,8.211699999999837
68,27,3,5,0,0,1.2597417000000002,3.3100999999987835
68,28,3,5,0,0,1.260125,4.8312000000005355
69,0,1,5,0,1,1.3402151999999998,0.0
69,1,2,5,0,1,1.2155834,0.6890999999995984
69,2,1,5,0,1,1.2740451,3.924200000001292
69,3,2,1,0,0,0.8780494000000001,0.5633000000016182
69,4,2,1,0,1,0.3262806,0.8780493999984174
69,5,1,5,0,1,1.3172974,2.8152506000005815
69,6,2,5,0,0,1.2128622,0.7407999999995809
69,7,2,5,0,0,1.249125,4.992399999999179
70,0,1,5,1,1,1.3490416,0.0
70,1,1,5,0,1,1.3244916,4.952499999999418
70,2,2,4,0,1,0.7975818,0.3527606999996351
70,3,1,5,0,0,1.3375834,3.950939300000755
70,4,1,5,0,1,1.3138,3.74120000000039
70,5,2,5,0,1,1.1844871,0.44499999999970896
70,6,1,5,0,1,1.2774,3.86699999999837
70,7,2,5,0,1,1.173585,0.4230999999999767
70,8,1,5,1,1,1.320675,4.204799999999523
70,9,2,4,0,0,0.7358876,1.2143181999999797
70,10,2,5,0,0,1.3732333,9.411281800003053
70,11,2,5,0,1,1.2988607,5.4922999999980675
70,12,1,5,0,1,1.2428758000000002,2.110400000001391
70,13,2,5,0,0,1.305018,4.282400000000052
70,14,2,5,0,0,1.3107873,4.567199999997683
70,15,2,5,0,1,1.2852657,4.2784000000028755
70,16,1,5,0,1,1.2376333000000002,0.13689999999769498
70,17,2,5,0,1,1.3018197,3.8699999999989814
70,18,1,5,0,1,1.2293417,1.1204000000034284
70,19,2,5,0,0,1.3310701,3.5920999999980268
70,20,2,5,0,0,1.3654644,4.72609999999986
71,0,1,5,0,0,1.3656167,0.0
71,1,1,5,0,0,1.34805,4.856999999999971
72,0,1,8,0,0,0.247825,0.0
72,1,1,1,0,0,0.1033667,0.24782499999855645
72,2,1,8,0,0,0.2478417,4.839175000000978
72,3,1,1,0,0,0.1083333,0.24784169999838923
72,4,1,1,0,0,0.0977832999999999,4.4780582999992475
72,5,1,0,0,0,0.1063167,0.09778329999971902
72,6,1,1,0,0,0.0837417,0.10631670000293525
72,7,1,1,0,0,0.1121332999999999,0.08374170000024606
72,8,1,6,1,0,0.2065666,4.094658299996809
72,9,1,1,0,0,0.11355,0.25269159999879776
73,0,1,5,0,1,1.2330978,0.0
73,1,2,5,0,1,1.3118809,1.3084999999998672
73,2,1,5,0,0,1.2414952,3.4484999999999673
73,3,1,5,0,0,1.233825,5.236499999999978
73,4,1,5,0,0,1.24485,4.727800000000116
73,5,1,5,0,0,1.263225,6.159799999999905
73,6,1,5,0,0,1.2867000000000002,4.904899999999998
73,7,1,5,0,1,1.2764916,4.22829999999999
73,8,2,5,0,1,1.1833702999999998,0.34710000000018226
73,9,1,5,0,0,1.2991917000000002,4.133199999999988
74,0,2,5,0,1,1.295675,0.0
74,1,1,5,0,1,1.2013667,1.2364999999999782
74,2,2,5,0,1,1.2818,4.222700000000032
74,3,1,5,0,1,1.17455,0.9527000000000498
74,4,2,5,0,1,1.319935,4.621300000000019
74,5,1,5,0,1,1.1771417,0.9095999999999549
74,6,2,5,0,1,1.2713249999999998,4.574499999999944
74,7,1,5,0,0,1.1958196,0.6022000000000389
74,8,1,5,1,1,1.2514208,4.533500000000004
74,9,2,4,0,0,0.7167007000000001,1.2850647000000208
74,10,2,5,0,1,1.2876063,4.313135300000113
74,11,1,5,0,1,1.1323696,0.4279999999998836
74,12,2,5,0,0,1.2960417,7.374700000000075
74,13,2,5,0,0,1.3258583,6.148199999999861
74,14,2,5,0,1,1.3255666000000002,4.65910000000008
74,15,1,5,0,0,1.2018667,4.139599999999973
74,16,1,5,0,0,1.2085834,8.501600000000053
74,17,1,5,0,0,1.23505,5.275100000000066
74,18,1,5,0,0,1.253575,4.595299999999952
74,19,1,5,0,0,1.268075,4.332899999999881
74,20,1,5,0,0,1.2701916999999998,4.079300000000103
74,21,1,5,0,0,1.2988584,4.608199999999897
74,22,1,5,0,0,1.3088,4.406800000000203
74,23,1,5,0,0,1.308325,3.7626999999999953
74,24,1,5,0,0,1.3078915999999998,4.101799999999912
74,25,1,5,0,0,1.3087,9.877700000000004
74,26,1,5,1,0,1.32375,5.169599999999946
74,27,1,3,0,0,0.2786583,3.7772166999998262
74,28,1,1,0,0,0.2170334,0.2786583000001883
75,0,1,17,0,0,0.7295167,0.0
76,0,2,5,0,1,1.3060496,0.0
76,1,1,5,0,1,1.1702167,1.1126000000003842
76,2,2,5,0,1,1.2775887,4.2620999999999185
76,3,1,5,0,1,1.2113167,0.33359999999993306
76,4,2,5,1,1,1.2760429,4.133600000000115
76,5,1,4,0,1,0.7575750000000001,0.804741699999795
76,6,2,5,0,1,1.2634986,4.253858299999592
76,7,1,5,0,1,1.1644167,0.09910000000036234
76,8,2,5,1,1,1.2796672,4.469000000000051
76,9,1,4,0,1,0.7489916000000001,0.7483916999999565
76,10,2,5,1,1,1.2782615,3.9608083000002807
76,11,1,4,0,1,0.7483082999999999,0.5607082999995328
76,12,2,5,0,1,1.2919217,3.582391699999789
76,13,1,5,0,1,1.2217333,0.2481999999999971
76,14,2,5,0,1,1.2705041,4.133300000000418
76,15,1,5,0,1,1.2137584,0.18130000000019209
76,16,2,5,0,1,1.2781761,4.534200000000055
76,17,1,5,0,1,1.2271333,0.09499999999934516
76,18,3,5,0,0,1.3209167000000002,8.736100000000079
76,19,3,5,0,0,1.35295,4.434600000000501
76,20,3,5,0,0,1.3938166,4.955500000000029
76,21,3,5,0,1,1.3529166999999998,4.681899999999587
76,22,4,5,0,1,1.2901832999999998,0.24870000000009895
76,23,3,5,0,0,1.3996,4.3703999999997905
76,24,3,5,0,1,1.3551415999999998,4.570099999999911
76,25,4,5,0,1,1.26305,0.956000000000131
76,26,3,5,0,1,1.3681466,3.7942000000002736
76,27,4,5,0,1,1.2493033,0.22620000000006257
76,28,4,5,0,0,1.254775,5.284899999999652
77,0,2,5,0,1,1.339975,0.0
77,1,1,5,0,0,1.2043833000000002,3.8937999999998283
77,2,1,5,0,1,1.1902165999999998,5.134500000000116
77,3,2,5,0,0,1.3105217,0.34830000000056316
77,4,2,5,0,1,1.2948525,4.5820999999996275
77,5,1,5,0,1,1.2035833,0.07120000000031723
77,6,2,5,0,1,1.258922,4.410499999999956
77,7,1,5,0,0,1.1689500000000002,0.6570999999994456
77,8,1,5,0,0,1.250275,6.962000000000444
78,0,1,15,1,0,0.398175,0.0
78,1,1,11,1,0,0.3356916,7.3327250000002095
78,2,1,11,0,0,0.31745,5.487908299998708
78,3,1,13,0,0,0.3617833,5.380366700001105
79,0,4,6,0,1,0.4765915999999999,0.0
79,1,1,6,0,1,0.3268417,7.875600000000304
79,2,2,6,0,1,0.4587241,0.09869999999955326
79,3,1,6,0,1,0.3342908999999999,4.686300000000301
79,4,2,6,0,1,0.4583842999999999,0.04100000000016735
79,5,1,3,0,1,0.2676417,4.253999999999905
79,6,2,6,1,1,0.4685075,0.19290000000000873
79,7,1,2,1,1,0.227775,4.306666700000278
79,8,2,3,1,1,0.364575,0.6978165999989869
79,9,1,2,0,1,0.2269082999999999,4.260458400000971
79,10,1,6,1,0,0.311925,5.12035829999968
79,11,1,2,0,0,0.224525,5.454416699999456
79,12,1,6,0,0,0.3214333,5.071783300000789
80,0,1,8,0,0,0.3061583,0.0
80,1,1,1,0,0,0.2060917,0.3061582999999928
80,2,1,1,0,0,0.1772582999999999,1.88376669999991
80,3,1,1,0,0,0.1045334,0.17725829999994858
80,4,1,1,0,1,0.1168333,0.10453340000003664
80,5,2,6,0,1,0.5118785,2.474008300000037
80,6,1,6,1,0,0.5067771000000001,0.5570000000000164
80,7,1,3,1,1,0.3663167,3.2512500000000273
80,8,2,3,0,1,0.3776091,0.25276640000004136
80,9,1,6,0,0,0.5400417,3.7955835999998726
80,10,1,5,0,1,1.0785417,5.435600000000022
80,11,2,5,0,0,1.109975,2.7588000000000648
80,12,2,5,0,0,1.1027,4.51929999999993
80,13,2,5,0,1,1.2462893000000002,10.254000000000019
80,14,1,5,0,1,1.1786861,0.6467000000000098
80,15,2,5,0,1,1.2820022,4.1965000000000146
80,16,1,5,0,1,1.1852458,4.4932999999999765
80,17,2,5,0,1,1.2620429,0.0
80,18,1,5,0,1,1.1748702999999998,4.496700000000033
80,19,2,5,0,1,1.2617728,1.6704999999999472
80,20,1,5,0,1,1.1848333,4.434399999999982
80,21,2,5,0,1,1.239975,1.5323000000000775
80,22,1,5,0,1,1.1856,4.6107999999999265
80,23,2,5,0,1,1.2572157999999998,0.992800000000102
80,24,1,5,0,1,1.2150417,4.532600000000002
80,25,2,5,0,0,1.2651083,7.926099999999906
80,26,2,5,0,1,1.2431916,9.916699999999992
80,27,1,5,0,0,0.9390916,5.689600000000041
80,28,1,5,0,0,1.0442583,4.4565000000000055
80,29,1,5,0,0,1.174525,4.636600000000044
80,30,1,5,0,0,1.2054333,4.227899999999977
80,31,1,5,0,0,1.24815,4.614299999999957
80,32,1,5,0,1,1.2559417,4.244599999999991
80,33,2,5,0,1,1.2301164,0.29529999999999745
80,34,1,5,0,1,1.2924,3.925100000000043
80,35,2,5,0,1,1.2513012,1.2498000000000502
80,36,1,5,0,0,1.3154750000000002,3.9105999999999312
80,37,1,5,0,1,1.3000166,4.763400000000047
80,38,2,5,0,1,1.2123204,0.9248999999999796
80,39,1,5,0,0,1.2400167,4.454600000000028
81,0,4,5,0,0,1.3093457000000002,0.0
81,1,4,5,0,0,1.2956029999999998,3.127072600000247
81,2,4,5,0,1,1.2680306,3.911600000001272
81,3,5,5,0,1,1.2587865,0.0727999999999156
81,4,4,5,0,1,1.2890328,3.780299999998533
81,5,5,5,0,1,1.2865319,3.224500000000262
81,6,4,5,0,1,1.2470617,0.6987000000008265
81,7,5,5,0,0,1.3112309,3.4871000000002823
81,8,5,5,0,1,1.3945753,8.929799999999886
81,9,4,5,0,1,1.2481087000000002,0.4120999999995547
81,10,5,5,0,1,1.4076624,4.103900000000067
81,11,3,5,0,1,1.2399986,0.30429999999978463
81,12,5,5,0,1,1.3581474,3.9503999999997177
81,13,3,5,0,1,1.2549472,0.15999999999985448
81,14,5,5,0,1,1.3772574999999998,3.985400000001391
81,15,3,5,0,1,1.2461958,0.1430000000000291
81,16,5,5,0,1,1.3404936,4.128600000000006
81,17,3,5,0,1,1.245625,0.09479999999894062
81,18,3,5,0,0,1.3483252,6.939800000000105
81,19,3,5,0,0,1.3355439999999998,4.248700000000099
81,20,3,5,0,0,1.3131367,4.350300000000061
81,21,3,5,0,0,1.3158587000000002,4.8708000000005995
81,22,3,5,1,0,1.2840833,9.601399999999558
81,23,3,4,0,0,0.7851333,4.900424999999814
81,24,3,5,0,0,1.2754666,3.5989750000007916
81,25,3,5,0,0,1.3072916,4.150499999999738
81,26,3,5,0,0,1.3204667,4.000500000000102
81,27,3,5,0,0,1.420775,9.833199999999124
81,28,3,5,0,0,1.4129667,4.50630000000092
81,29,3,5,0,0,1.3827167,4.128099999999904
81,30,3,5,0,0,1.3579917,3.919899999998961
81,31,3,5,0,1,1.3445334,4.096199999999953
81,32,5,5,1,0,1.32265,13.007400000000416
81,33,5,2,0,0,1.0736667,6.160599999999249
81,34,5,1,0,0,0.363075,1.0736667000001034
82,0,1,5,0,0,1.3226417,0.0
82,1,1,5,0,0,1.2644416,5.7488999999986845
82,2,1,5,0,0,1.2528333,5.072100000001228
82,3,1,5,0,0,1.2615333,4.47860000000037
82,4,1,5,0,0,1.336875,5.538899999999558
82,5,1,5,0,0,1.333,4.5208999999995285
83,0,2,5,0,0,1.3038148,0.0
83,1,2,5,0,0,1.300823,7.749899999998888
83,2,2,5,1,1,1.3265117999999998,4.533000000001266
83,3,1,4,0,0,0.7390334,1.1147832999995444
83,4,1,5,0,0,1.2610666,4.349916699999085
83,5,1,5,0,0,1.2505333,4.869200000001001
83,6,1,5,0,0,1.2901084,5.67489999999998
83,7,1,5,0,0,1.343025,9.583999999998923
83,8,1,5,0,0,1.3436011,5.478900000000067
83,9,1,5,0,0,1.3557084,4.333800000000338
83,10,1,5,0,0,1.3619750000000002,4.996000000001004
83,11,1,5,0,0,1.3916417,5.066999999999098
84,0,2,1,0,0,0.8982416,0.0
84,1,2,1,0,0,0.2671667,0.898241600001711
84,2,2,1,0,1,0.3880167,0.2671666999995068
84,3,1,5,0,1,1.242825,3.072291700000278
84,4,2,1,0,0,0.8085167,0.4750999999996566
84,5,2,1,0,0,0.2332667,0.8085166999990179
84,6,2,1,0,1,0.3142165999999999,0.23326670000096783
84,7,1,5,0,1,1.2303167,3.6602165999993304
84,8,2,0,0,1,0.8381000000000001,0.08190000000104192
84,9,2,1,0,0,0.1838333,0.8381000000008498
84,10,2,1,1,0,0.2453332999999999,0.18383329999778653
84,11,1,5,0,0,1.2203583,4.175666700000875
85,0,2,5,0,0,1.005983,0.0
85,1,2,5,0,0,1.2444695,8.139199999999619
85,2,2,5,0,1,1.2846587,4.30409999999938
85,3,1,5,0,0,1.2046750000000002,1.3793000000005122
85,4,1,5,1,1,1.1973,3.6921999999995023
85,5,2,4,0,0,0.723056,1.3482867000002443
85,6,2,1,0,1,0.4134835,0.7230560000007245
85,7,1,5,0,1,1.1702584,1.7265573000004224
85,8,2,2,1,0,0.9706336,3.059499999999389
85,9,2,1,0,0,0.3453966,1.1007047000002785
86,0,2,15,0,0,0.403069,0.0
86,1,2,8,0,0,0.2405916,4.941000000002532
86,2,2,3,0,0,0.1546667,0.24059159999887925
86,3,2,15,0,0,0.4079,4.97910839999895
86,4,2,13,0,0,0.3462332999999999,5.154600000001665
86,5,2,13,0,0,0.3709334,4.926199999998062
86,6,2,8,0,0,0.2561875,5.056700000001001
86,7,2,1,0,0,0.1699864,0.2561874999992142
87,0,2,3,0,0,0.3776,0.0
87,1,2,6,0,0,0.493125,4.3196915999978955
87,2,2,6,0,0,0.5002500000000001,4.341400000001158
87,3,2,6,0,0,0.4928917,4.5591999999996915
87,4,2,6,0,0,0.4982484,4.265999999999622
87,5,2,6,0,0,0.5017102,4.3104999999995925
87,6,2,6,0,0,0.5082964000000001,5.0865000000012515
88,0,2,12,0,0,0.6795451,0.0
88,1,2,11,0,0,0.5511333,0.6795450999998138
88,2,2,10,0,0,0.7213307,7.916954899999837
88,3,2,8,0,0,0.3892395,0.7213307000019995
88,4,2,3,1,0,0.2971593,0.38923949999662
88,5,3,4,1,0,0.2956,1.2337215000006836
88,6,3,1,0,1,0.21245,0.3656416000012541
88,7,2,2,0,0,0.3118779,2.6171666999980516
88,8,2,3,0,0,0.245421,0.31187790000331006
88,9,2,3,1,1,0.2450592,0.24542099999962375
88,10,3,4,0,1,0.2652417,0.12454269999579992
88,11,2,3,1,1,0.2443545999999999,0.12051650000285008
88,12,3,1,0,1,0.1816166,0.20709189999979571
88,13,2,1,0,1,0.2168019,0.037262699999701
88,14,2,12,1,0,0.6270812,1.281887299999653
88,15,2,11,1,1,0.5520669,0.7039550000008603
88,16,3,2,0,0,0.2227282,0.23698349999904167
88,17,3,3,1,0,0.1974916,0.222728199998528
88,18,2,16,0,0,0.4820166,1.2375333000018145
88,19,2,1,0,1,0.161775,0.48201659999904223
88,20,3,5,0,1,1.0279305,2.9565834000022733
88,21,2,8,0,1,0.2158333,0.037299999999959255
88,22,2,8,0,0,0.2073083,0.2158333000006678
88,23,2,9,0,0,0.2182116,0.20730829999956768
88,24,2,1,0,1,0.1259665999999999,0.21821160000035889
88,25,3,5,0,1,0.9735204,2.535946799998783
88,26,2,8,0,1,0.2167667,0.19830000000001746
88,27,2,8,0,0,0.1973333,0.21676669999942533
88,28,2,3,0,0,0.1247917,0.19733330000235583
88,29,2,1,0,0,0.1188916999999999,0.12479170000005979
88,30,2,1,1,0,0.238975,0.1188916999999492
88,31,2,5,0,1,0.9943674,2.244016599997849
88,32,1,5,0,0,0.9768417,1.2004999999990105
88,33,1,5,0,0,1.0156916,4.8510000000023865
88,34,1,5,0,1,0.97785,4.94629999999961
88,35,2,6,0,1,0.5672139999999999,0.2815999999984342
88,36,1,5,1,1,0.9016,3.313799999999901
88,37,2,3,0,1,0.4047031,0.6685370999985025
88,38,3,3,0,1,0.3729587,3.933762900003785
88,39,2,6,1,1,0.54569,0.09239999999772408
88,40,2,6,0,1,0.5732333,3.4091000000007625
88,41,1,5,0,1,1.1459917,3.812099999999191
88,42,2,5,0,1,1.1458286,4.03780000000188
88,43,1,5,0,1,1.113975,0.3721000000005006
88,44,2,5,0,1,1.1639955,3.7062000000005355
88,45,1,5,0,1,1.1286583,0.3709999999991851
88,46,2,5,0,1,1.1978347,3.6810999999979686
88,47,1,5,0,1,1.1107,0.6396999999997206
88,48,2,5,1,1,1.1933351,3.590600000003178
88,49,1,4,0,0,0.6875332999999999,1.1597666999987268
88,50,1,2,0,0,1.021625,3.9867333000001963
88,51,1,5,0,1,1.2857521,9.584899999998015
88,52,2,5,0,1,1.1748852,1.42870000000039
88,53,1,5,0,1,1.312537,3.6631000000015774
88,54,2,5,0,1,1.1740385,0.9971000000005006
88,55,1,5,0,1,1.3472923,3.4461999999984982
88,56,2,5,0,1,1.1643931,1.0067999999992026
88,57,1,5,0,1,1.337425,3.437900000000809
88,58,2,5,0,1,1.1694754,1.2766999999985273
88,59,1,5,0,1,1.2884917,3.2550000000010186
88,60,2,5,0,1,1.1730752,0.6517000000021653
88,61,1,5,0,1,1.3087139,3.5089999999981956
88,62,2,5,0,0,1.1562098,0.6412000000018452
88,63,2,5,0,0,1.1573238,3.912399999997433
89,0,3,5,0,0,1.280275,0.0
89,1,3,5,0,1,1.2558166,4.916800000002695
89,2,4,5,0,1,1.3383834,4.112999999997555
89,3,3,5,0,0,1.226443,0.5475000000005821
89,4,3,5,0,0,1.2782333,10.61160000000018
89,5,3,5,0,1,1.2837643,5.10740000000078
89,6,4,5,0,0,1.2700011999999998,1.2593999999990046
89,7,4,5,0,1,1.3184673,5.445800000001327
89,8,3,5,0,1,1.2478549,0.0970999999990454
90,0,2,5,0,0,1.3586448999999998,0.0
90,1,2,5,0,1,1.3401961,4.604300000002695
90,2,1,5,0,1,1.2517583,4.0930999999982305
90,3,2,5,0,1,1.3124771,0.6908000000003085
90,4,1,5,0,0,1.1935250000000002,7.231400000000576
90,5,1,5,0,0,1.212525,5.329200000000128
90,6,1,5,0,0,1.2450834,4.705699999998615
91,0,2,6,0,1,0.4866187,0.0
91,1,1,5,0,1,0.3331599,9.38590000000113
91,2,2,6,0,1,0.4892767,0.15320000000065193
91,3,1,5,0,1,0.3298425,5.249299999999494
91,4,2,6,0,1,0.4921559,0.5077999999994063
